age,date_account_created,date_first_booking,gender,Language_EN,Language_ZH,Country_US,Country_EUR,android,moweb,web,ios,Married,Children
30,4/1/2014,4/7/2014,M,1,0,1,0,1,0,1,0,1,1
35,4/1/2014,4/24/2014,M,1,0,1,0,0,1,1,0,1,2
24,4/1/2014,4/1/2014,M,1,0,1,0,0,1,0,1,1,3
51,4/1/2014,4/1/2014,F,1,0,0,0,0,1,1,0,0,1
58,4/1/2014,2/27/2015,F,1,0,1,0,1,0,0,1,1,2
28,4/1/2014,4/23/2014,M,1,0,1,0,1,0,1,0,1,1
28,4/1/2014,4/2/2014,U,1,0,1,0,1,0,0,0,0,1
50,4/1/2014,4/1/2014,M,1,0,1,0,1,0,1,0,1,1
29,4/1/2014,4/3/2014,F,1,0,0,1,0,1,1,0,1,1
33,4/1/2014,4/1/2014,F,1,0,0,1,1,0,1,0,1,2
37,4/1/2014,4/2/2014,U,1,0,1,0,1,0,1,0,0,3
29,4/1/2014,4/1/2014,U,1,0,1,0,1,0,0,1,1,2
25,4/1/2014,4/1/2014,U,1,0,1,0,1,0,1,0,1,1
23,4/1/2014,4/2/2014,F,1,0,1,0,1,0,1,0,1,1
37,4/1/2014,4/6/2014,F,1,0,1,0,1,0,1,0,1,2
25,4/1/2014,4/19/2014,F,1,0,0,1,1,0,1,0,1,1
37,4/1/2014,4/5/2014,M,1,0,1,0,1,0,0,1,1,2
34,4/1/2014,4/30/2014,U,1,0,0,0,1,0,1,0,1,1
25,4/1/2014,7/10/2014,F,1,0,0,1,0,1,1,0,0,1
31,4/1/2014,4/1/2014,U,1,0,1,0,1,0,1,0,1,3
31,4/1/2014,9/19/2014,M,1,0,1,0,0,1,1,0,1,1
57,4/1/2014,4/1/2014,F,1,0,0,1,0,1,1,0,1,1
33,4/1/2014,4/1/2014,F,1,0,1,0,1,0,1,0,1,1
32,4/1/2014,7/10/2014,F,1,0,1,0,1,0,0,0,1,2
23,4/1/2014,2/20/2015,M,1,0,1,0,1,0,0,0,1,1
28,4/1/2014,4/2/2014,U,1,0,0,1,1,0,1,0,1,3
31,4/1/2014,4/1/2014,F,1,0,1,0,1,0,1,0,1,1
32,4/1/2014,4/8/2014,U,1,0,0,0,1,0,0,0,1,1
53,4/1/2014,4/1/2014,M,1,0,1,0,1,0,1,0,1,1
28,4/1/2014,8/31/2014,F,1,0,1,0,1,0,1,0,1,1
39,4/1/2014,4/1/2014,U,1,0,1,0,1,0,0,1,1,1
52,4/1/2014,4/1/2014,U,1,0,1,0,1,0,1,0,1,2
37,4/1/2014,5/12/2014,U,1,0,1,0,1,0,0,0,1,2
28,4/1/2014,4/2/2014,M,1,0,1,0,1,0,1,0,0,3
38,4/1/2014,4/2/2014,F,1,0,1,0,0,1,1,0,1,1
29,4/1/2014,4/2/2014,M,1,0,1,0,0,1,1,0,1,1
46,4/1/2014,4/2/2014,F,1,0,1,0,1,0,1,0,1,2
31,4/1/2014,4/29/2014,U,1,0,1,0,1,0,0,0,0,2
19,4/1/2014,4/3/2014,U,0,1,1,0,1,0,1,0,0,0
23,4/1/2014,4/2/2014,M,1,0,1,0,0,1,1,0,0,1
28,4/1/2014,4/7/2014,U,1,0,1,0,1,0,1,0,1,3
42,4/1/2014,11/30/2014,M,1,0,1,0,1,0,1,0,1,1
37,4/1/2014,4/4/2014,U,1,0,0,0,1,0,0,1,1,2
21,4/1/2014,4/2/2014,F,1,0,1,0,0,1,1,0,1,0
26,4/1/2014,4/1/2014,M,1,0,1,0,0,1,1,0,0,1
25,4/1/2014,7/19/2014,U,1,0,0,0,1,0,1,0,0,1
28,4/1/2014,4/28/2014,F,1,0,0,1,1,0,1,0,1,1
23,4/1/2014,2/2/2015,M,1,0,1,0,1,0,1,0,1,1
27,4/1/2014,4/1/2014,F,1,0,0,1,1,0,1,0,1,1
22,4/1/2014,5/2/2014,F,1,0,0,1,1,0,1,0,1,0
45,4/1/2014,4/2/2014,F,1,0,1,0,1,0,1,0,1,1
50,4/1/2014,4/1/2014,U,1,0,1,0,1,0,0,1,1,3
27,4/1/2014,1/29/2015,F,1,0,1,0,0,1,0,1,1,3
35,4/1/2014,4/1/2014,F,1,0,1,0,1,0,1,0,1,1
23,4/1/2014,4/11/2014,U,1,0,1,0,1,0,1,0,1,1
35,4/1/2014,4/12/2014,M,1,0,1,0,0,1,1,0,0,1
25,4/1/2014,9/11/2014,M,1,0,0,0,0,1,1,0,0,1
57,4/1/2014,4/12/2014,M,1,0,1,0,1,0,1,0,1,3
29,4/1/2014,4/21/2014,M,1,0,1,0,1,0,1,0,0,1
30,4/1/2014,7/7/2014,F,1,0,0,1,1,0,1,0,1,2
28,4/1/2014,1/9/2015,F,1,0,1,0,1,0,1,0,1,3
46,4/1/2014,4/1/2014,F,1,0,0,0,1,0,1,0,1,1
110,4/1/2014,4/20/2014,F,1,0,1,0,0,1,0,1,1,1
62,4/1/2014,4/1/2014,F,1,0,0,1,1,0,0,0,1,1
35,4/1/2014,4/1/2014,F,1,0,0,1,1,0,1,0,1,1
64,4/1/2014,4/1/2014,U,1,0,0,0,1,0,1,0,1,3
33,4/1/2014,4/2/2014,F,1,0,1,0,1,0,1,0,0,1
27,4/1/2014,8/23/2014,U,1,0,1,0,1,0,0,0,1,1
25,4/1/2014,4/27/2014,F,1,0,1,0,0,1,0,1,0,1
39,4/1/2014,4/18/2014,M,1,0,1,0,0,1,1,0,1,2
59,4/1/2014,4/2/2014,M,1,0,1,0,1,0,1,0,1,1
36,4/1/2014,11/22/2014,M,1,0,1,0,0,1,1,0,1,2
28,4/1/2014,4/2/2014,M,1,0,0,1,0,1,0,1,1,1
30,4/1/2014,2/13/2015,M,1,0,1,0,0,1,1,0,1,3
46,4/1/2014,4/3/2014,U,1,0,1,0,1,0,1,0,0,1
50,4/1/2014,4/5/2014,M,1,0,0,0,1,0,1,0,0,1
28,4/1/2014,4/17/2014,F,1,0,0,0,1,0,0,0,0,2
35,4/1/2014,4/1/2014,F,1,0,1,0,1,0,1,0,1,1
28,4/1/2014,4/25/2014,M,1,0,1,0,0,1,1,0,1,2
25,4/1/2014,4/3/2014,F,1,0,1,0,0,1,0,1,1,1
30,4/1/2014,4/4/2014,F,1,0,1,0,1,0,1,0,1,2
40,4/1/2014,4/4/2014,M,1,0,1,0,0,1,1,0,1,1
28,4/1/2014,8/19/2014,M,1,0,1,0,0,1,1,0,1,1
50,4/1/2014,11/7/2014,F,1,0,0,0,0,1,1,0,1,1
32,4/1/2014,4/3/2014,U,1,0,1,0,1,0,1,0,1,1
36,4/1/2014,4/1/2014,U,1,0,1,0,1,0,1,0,1,1
45,4/1/2014,4/3/2014,U,1,0,1,0,1,0,1,0,1,1
45,4/1/2014,4/10/2014,F,1,0,1,0,1,0,1,0,1,3
23,4/1/2014,4/1/2014,U,1,0,1,0,1,0,1,0,0,1
36,4/1/2014,4/3/2014,M,1,0,1,0,0,1,1,0,1,1
39,4/1/2014,1/30/2015,M,1,0,1,0,1,0,0,1,1,2
22,4/1/2014,4/9/2014,U,1,0,0,0,1,0,1,0,1,0
33,4/1/2014,4/2/2014,F,0,1,1,0,1,0,1,0,1,3
55,4/1/2014,10/29/2014,F,1,0,1,0,1,0,1,0,1,1
27,4/1/2014,5/16/2014,M,1,0,1,0,0,1,1,0,0,1
33,4/1/2014,4/2/2014,U,1,0,1,0,1,0,1,0,1,2
2014,4/1/2014,4/2/2014,F,1,0,1,0,1,0,1,0,0,1
64,4/1/2014,5/3/2014,M,1,0,0,1,0,1,1,0,1,1
67,4/1/2014,3/24/2015,F,1,0,1,0,1,0,1,0,1,1
23,4/1/2014,5/5/2014,F,1,0,0,0,1,0,0,0,1,1
31,4/1/2014,8/28/2014,M,1,0,0,1,1,0,1,0,1,2
34,4/1/2014,4/4/2014,M,0,0,1,0,0,1,1,0,1,2
23,4/1/2014,4/23/2014,M,1,0,1,0,1,0,1,0,0,1
33,4/1/2014,4/2/2014,M,1,0,1,0,1,0,1,0,1,1
53,4/1/2014,4/29/2014,M,1,0,0,1,1,0,0,1,1,1
31,4/1/2014,4/3/2014,F,1,0,0,1,1,0,1,0,1,3
25,4/1/2014,4/2/2014,F,1,0,1,0,1,0,1,0,1,3
53,4/1/2014,2/14/2015,M,1,0,1,0,0,1,1,0,1,3
23,4/2/2014,4/4/2014,F,1,0,1,0,1,0,1,0,1,3
37,4/2/2014,4/2/2014,M,1,0,1,0,1,0,1,0,0,1
34,4/2/2014,6/10/2014,M,1,0,0,0,1,0,1,0,1,3
32,4/2/2014,4/2/2014,M,1,0,0,0,1,0,1,0,1,1
56,4/2/2014,4/7/2014,F,1,0,1,0,1,0,1,0,1,1
29,4/2/2014,4/2/2014,F,1,0,1,0,1,0,1,0,0,1
41,4/2/2014,4/5/2014,F,1,0,0,0,1,0,1,0,1,1
31,4/2/2014,11/17/2014,M,1,0,1,0,0,1,1,0,1,2
37,4/2/2014,4/17/2014,F,1,0,0,0,1,0,1,0,1,1
32,4/2/2014,4/2/2014,U,1,0,1,0,1,0,1,0,1,1
47,4/2/2014,4/4/2014,M,1,0,1,0,1,0,1,0,1,1
28,4/2/2014,4/2/2014,F,1,0,1,0,1,0,0,1,1,2
29,4/2/2014,4/2/2014,M,1,0,1,0,1,0,1,0,1,1
31,4/2/2014,7/23/2014,M,1,0,1,0,1,0,1,0,0,1
51,4/2/2014,4/2/2014,U,1,0,1,0,1,0,1,0,1,1
33,4/2/2014,2/17/2015,M,1,0,1,0,0,1,0,0,0,1
24,4/2/2014,6/15/2014,F,1,0,1,0,0,1,1,0,1,1
46,4/2/2014,12/11/2014,F,1,0,1,0,0,1,1,0,1,3
29,4/2/2014,10/30/2014,M,1,0,1,0,1,0,1,0,1,1
45,4/2/2014,4/2/2014,U,1,0,1,0,1,0,1,0,1,1
44,4/2/2014,4/2/2014,F,1,0,1,0,1,0,1,0,1,1
28,4/2/2014,4/3/2014,F,1,0,1,0,0,1,1,0,1,2
30,4/2/2014,11/7/2014,M,0,1,1,0,0,1,0,1,1,1
37,4/2/2014,12/29/2014,M,1,0,0,0,0,1,1,0,1,2
35,4/2/2014,7/23/2014,M,1,0,0,1,1,0,0,1,1,1
29,4/2/2014,4/3/2014,F,1,0,1,0,0,1,1,0,0,3
26,4/2/2014,4/6/2014,M,1,0,1,0,0,1,1,0,1,1
23,4/2/2014,4/2/2014,F,1,0,1,0,1,0,1,0,0,1
26,4/2/2014,4/2/2014,M,1,0,1,0,0,1,1,0,1,3
54,4/2/2014,4/8/2014,F,1,0,1,0,1,0,1,0,1,2
29,4/2/2014,4/21/2014,M,1,0,1,0,1,0,0,1,1,2
26,4/2/2014,4/2/2014,M,1,0,1,0,1,0,1,0,0,3
31,4/2/2014,8/28/2014,M,1,0,1,0,1,0,1,0,1,2
39,4/2/2014,12/8/2014,F,1,0,1,0,0,1,1,0,1,2
32,4/2/2014,4/9/2014,F,1,0,1,0,1,0,1,0,1,2
24,4/2/2014,4/4/2014,F,1,0,1,0,1,0,0,1,1,1
37,4/2/2014,8/18/2014,U,1,0,1,0,1,0,1,0,1,1
38,4/2/2014,6/20/2014,F,1,0,0,1,0,1,1,0,1,1
24,4/2/2014,4/18/2014,F,1,0,1,0,1,0,1,0,1,3
23,4/2/2014,4/3/2014,F,1,0,1,0,1,0,1,0,1,1
30,4/2/2014,4/2/2014,M,1,0,1,0,1,0,1,0,1,1
34,4/2/2014,4/2/2014,M,1,0,1,0,1,0,1,0,1,3
31,4/2/2014,4/2/2014,M,1,0,1,0,1,0,1,0,1,2
27,4/2/2014,4/6/2014,M,1,0,0,1,1,0,1,0,1,1
25,4/2/2014,4/3/2014,M,1,0,1,0,1,0,1,0,1,1
27,4/2/2014,4/2/2014,F,1,0,1,0,1,0,1,0,1,1
30,4/2/2014,8/9/2014,M,1,0,1,0,1,0,1,0,0,1
28,4/2/2014,4/3/2014,F,1,0,1,0,0,1,1,0,1,1
30,4/2/2014,4/2/2014,M,1,0,1,0,1,0,1,0,1,3
32,4/2/2014,4/5/2014,F,1,0,0,0,0,1,0,0,0,3
23,4/2/2014,4/9/2014,F,1,0,1,0,1,0,1,0,1,3
35,4/2/2014,11/25/2014,M,1,0,1,0,0,1,1,0,0,1
29,4/2/2014,4/9/2014,M,1,0,1,0,1,0,1,0,1,1
31,4/2/2014,4/21/2014,F,1,0,0,0,1,0,1,0,1,1
29,4/2/2014,5/15/2014,M,1,0,0,1,1,0,1,0,1,1
23,4/2/2014,4/3/2014,U,1,0,1,0,1,0,1,0,1,2
28,4/2/2014,4/26/2014,F,1,0,0,0,0,1,1,0,1,1
30,4/2/2014,4/22/2014,F,1,0,0,0,1,0,1,0,1,3
30,4/2/2014,4/7/2014,M,1,0,1,0,0,1,0,0,1,1
36,4/2/2014,4/3/2014,M,1,0,1,0,0,1,0,1,0,1
31,4/2/2014,9/7/2014,U,1,0,0,1,1,0,1,0,1,1
32,4/2/2014,4/2/2014,F,1,0,1,0,0,1,1,0,1,1
39,4/2/2014,4/2/2014,F,1,0,1,0,0,1,1,0,1,1
44,4/2/2014,6/2/2014,U,1,0,1,0,1,0,1,0,1,3
38,4/2/2014,9/4/2014,F,1,0,1,0,1,0,1,0,1,3
21,4/2/2014,4/18/2014,F,1,0,0,0,0,1,1,0,1,0
64,4/2/2014,9/11/2014,F,1,0,1,0,1,0,1,0,1,3
32,4/2/2014,4/5/2014,M,1,0,0,1,1,0,1,0,0,2
25,4/2/2014,4/22/2014,M,1,0,0,0,0,1,1,0,1,1
22,4/2/2014,4/30/2014,F,1,0,0,1,1,0,1,0,1,0
30,4/2/2014,4/11/2014,F,1,0,0,1,0,1,1,0,0,1
26,4/2/2014,10/20/2014,M,1,0,1,0,1,0,1,0,1,3
40,4/2/2014,4/3/2014,M,1,0,1,0,0,1,0,1,1,1
33,4/2/2014,6/16/2014,M,1,0,1,0,1,0,1,0,1,3
60,4/2/2014,8/2/2014,F,1,0,1,0,0,1,1,0,1,1
30,4/2/2014,8/14/2014,M,1,0,0,0,0,1,0,1,1,1
36,4/2/2014,4/4/2014,M,1,0,1,0,1,0,1,0,1,2
46,4/2/2014,1/14/2015,M,1,0,0,0,1,0,1,0,1,1
31,4/2/2014,4/3/2014,F,1,0,0,1,1,0,1,0,1,3
31,4/2/2014,11/18/2014,F,1,0,0,1,1,0,1,0,1,1
37,4/2/2014,10/27/2014,M,1,0,1,0,1,0,1,0,0,3
28,4/2/2014,4/17/2014,U,1,0,1,0,1,0,1,0,0,1
29,4/2/2014,4/11/2014,F,1,0,1,0,1,0,1,0,1,2
43,4/2/2014,4/2/2014,U,1,0,1,0,1,0,1,0,1,3
29,4/2/2014,6/13/2014,F,1,0,0,0,1,0,0,0,1,1
39,4/2/2014,7/10/2014,M,1,0,1,0,1,0,1,0,0,1
32,4/2/2014,4/2/2014,F,1,0,1,0,0,1,1,0,0,1
40,4/2/2014,4/3/2014,F,1,0,0,0,1,0,1,0,1,1
29,4/2/2014,7/1/2014,F,1,0,1,0,1,0,1,0,1,3
30,4/2/2014,4/29/2014,F,1,0,1,0,0,1,1,0,1,1
24,4/2/2014,6/3/2014,U,1,0,0,0,1,0,1,0,1,3
38,4/2/2014,4/2/2014,M,1,0,1,0,0,1,1,0,1,1
35,4/2/2014,6/2/2014,M,1,0,1,0,1,0,1,0,1,1
52,4/2/2014,6/17/2014,F,1,0,1,0,0,1,1,0,1,1
52,4/2/2014,4/3/2014,M,1,0,0,1,1,0,1,0,1,2
37,4/2/2014,11/25/2014,M,1,0,1,0,1,0,0,1,0,3
27,4/2/2014,12/15/2014,M,1,0,0,0,0,1,1,0,1,2
29,4/2/2014,4/3/2014,M,1,0,1,0,1,0,1,0,0,2
31,4/2/2014,4/3/2014,U,1,0,1,0,1,0,1,0,1,1
45,4/2/2014,4/5/2014,U,1,0,1,0,1,0,1,0,1,3
27,4/2/2014,4/4/2014,M,1,0,1,0,1,0,1,0,1,1
42,4/2/2014,4/8/2014,M,1,0,1,0,1,0,0,1,1,3
28,4/2/2014,4/8/2014,F,1,0,1,0,0,1,1,0,1,1
30,4/2/2014,4/7/2014,F,1,0,1,0,0,1,1,0,0,1
46,4/2/2014,4/5/2014,F,1,0,1,0,1,0,1,0,1,3
36,4/2/2014,4/2/2014,F,1,0,1,0,0,1,1,0,1,1
28,4/2/2014,4/4/2014,F,0,1,1,0,0,1,1,0,1,1
2014,4/2/2014,4/2/2014,M,1,0,0,1,1,0,1,0,1,2
86,4/2/2014,4/4/2014,F,1,0,0,1,1,0,1,0,1,1
27,4/2/2014,4/3/2014,F,1,0,1,0,1,0,1,0,1,1
41,4/2/2014,4/3/2014,M,1,0,1,0,1,0,1,0,0,2
42,4/2/2014,8/9/2014,U,1,0,1,0,1,0,1,0,0,1
37,4/2/2014,4/2/2014,M,1,0,1,0,1,0,1,0,1,1
32,4/2/2014,4/2/2014,U,1,0,0,0,1,0,0,1,1,2
27,4/2/2014,9/14/2014,F,1,0,1,0,0,1,1,0,0,2
28,4/2/2014,5/1/2014,M,1,0,1,0,1,0,1,0,1,1
25,4/2/2014,4/3/2014,M,1,0,0,1,1,0,1,0,1,3
32,4/2/2014,4/3/2014,M,1,0,1,0,1,0,1,0,0,3
29,4/2/2014,4/2/2014,U,1,0,1,0,1,0,1,0,1,3
57,4/2/2014,5/17/2014,M,1,0,0,1,1,0,1,0,1,2
36,4/2/2014,5/26/2014,F,1,0,0,1,1,0,1,0,1,2
25,4/2/2014,4/2/2014,F,1,0,0,0,1,0,1,0,1,1
31,4/2/2014,4/7/2014,M,1,0,0,0,1,0,1,0,1,1
27,4/2/2014,5/17/2014,M,1,0,1,0,0,1,1,0,1,3
25,4/2/2014,5/14/2014,M,1,0,1,0,0,1,1,0,0,3
51,4/2/2014,4/17/2014,F,1,0,0,1,1,0,1,0,1,2
27,4/2/2014,4/10/2014,U,1,0,1,0,1,0,1,0,1,1
25,4/2/2014,7/5/2014,M,1,0,0,1,0,1,0,0,1,1
33,4/2/2014,4/2/2014,M,1,0,0,1,0,1,1,0,1,1
32,4/2/2014,7/12/2014,M,1,0,1,0,1,0,0,0,1,1
38,4/2/2014,8/16/2014,M,1,0,1,0,0,1,0,1,0,3
21,4/2/2014,4/13/2014,F,1,0,1,0,0,1,1,0,1,0
37,4/2/2014,5/1/2014,M,1,0,0,1,1,0,1,0,1,1
28,4/2/2014,4/20/2014,F,1,0,1,0,0,1,0,1,1,2
30,4/2/2014,4/5/2014,F,1,0,1,0,1,0,1,0,1,2
28,4/2/2014,4/4/2014,F,1,0,0,1,0,1,1,0,1,3
31,4/2/2014,2/17/2015,M,1,0,0,0,1,0,1,0,1,1
36,4/2/2014,4/3/2014,F,1,0,1,0,0,1,1,0,1,2
63,4/2/2014,4/7/2014,U,1,0,1,0,1,0,1,0,1,2
32,4/2/2014,4/30/2014,M,1,0,1,0,1,0,1,0,1,1
44,4/2/2014,4/11/2014,U,1,0,0,1,1,0,1,0,1,1
44,4/2/2014,5/18/2014,F,1,0,0,0,1,0,1,0,1,1
29,4/2/2014,4/3/2014,U,1,0,0,1,1,0,1,0,1,2
47,4/2/2014,4/5/2014,U,1,0,0,0,1,0,1,0,0,3
73,4/2/2014,4/8/2014,U,1,0,1,0,1,0,1,0,1,1
36,4/2/2014,4/3/2014,F,1,0,1,0,0,1,1,0,0,3
44,4/2/2014,4/3/2014,U,1,0,1,0,1,0,1,0,1,2
27,4/2/2014,4/3/2014,F,1,0,1,0,0,1,1,0,1,3
29,4/2/2014,10/2/2014,F,1,0,1,0,1,0,1,0,0,3
33,4/2/2014,3/16/2015,F,1,0,1,0,1,0,1,0,0,1
27,4/2/2014,3/19/2015,F,1,0,1,0,1,0,1,0,1,2
27,4/2/2014,4/11/2014,M,1,0,0,0,0,1,1,0,1,1
46,4/2/2014,4/3/2014,M,1,0,1,0,1,0,1,0,1,1
27,4/2/2014,4/13/2014,M,1,0,1,0,0,1,0,1,1,2
29,4/2/2014,4/7/2014,M,1,0,1,0,0,1,1,0,0,1
105,4/2/2014,5/15/2014,U,1,0,1,0,1,0,1,0,1,3
42,4/2/2014,4/3/2014,U,1,0,1,0,1,0,1,0,1,1
26,4/2/2014,4/10/2014,F,1,0,0,1,1,0,1,0,1,2
40,4/2/2014,4/4/2014,M,1,0,1,0,1,0,1,0,1,2
25,4/2/2014,9/2/2014,F,1,0,1,0,0,1,1,0,1,1
37,4/2/2014,4/8/2014,F,1,0,1,0,1,0,1,0,1,2
20,4/2/2014,5/13/2014,F,0,1,1,0,0,1,1,0,0,0
32,4/2/2014,4/3/2014,U,1,0,0,1,1,0,0,1,1,1
33,4/2/2014,4/3/2014,M,1,0,1,0,1,0,1,0,1,3
29,4/2/2014,4/3/2014,F,1,0,0,1,0,1,1,0,1,1
91,4/2/2014,4/3/2014,F,1,0,1,0,1,0,1,0,1,1
28,4/2/2014,4/5/2014,F,1,0,1,0,1,0,1,0,1,1
23,4/3/2014,3/6/2015,M,1,0,1,0,0,1,1,0,1,1
24,4/3/2014,4/9/2014,M,1,0,0,1,1,0,0,1,0,1
23,4/3/2014,4/4/2014,F,1,0,1,0,1,0,1,0,1,3
50,4/3/2014,4/4/2014,U,1,0,0,1,1,0,1,0,1,1
42,4/3/2014,4/15/2014,M,1,0,1,0,1,0,1,0,0,1
29,4/3/2014,4/4/2014,M,1,0,1,0,1,0,1,0,0,1
30,4/3/2014,4/24/2014,M,1,0,1,0,1,0,1,0,0,1
26,4/3/2014,4/4/2014,F,0,0,1,0,0,1,1,0,1,2
29,4/3/2014,4/7/2014,U,1,0,1,0,1,0,1,0,1,2
52,4/3/2014,7/4/2014,M,1,0,0,0,1,0,0,1,1,2
22,4/3/2014,4/25/2014,M,1,0,1,0,0,1,1,0,1,0
22,4/3/2014,4/3/2014,U,1,0,1,0,1,0,1,0,1,0
27,4/3/2014,4/3/2014,U,1,0,0,1,1,0,1,0,1,1
55,4/3/2014,4/3/2014,F,1,0,1,0,0,1,1,0,1,1
27,4/3/2014,6/30/2014,U,1,0,1,0,1,0,1,0,1,1
28,4/3/2014,9/29/2014,F,1,0,1,0,0,1,1,0,1,1
25,4/3/2014,4/3/2014,F,1,0,1,0,1,0,1,0,1,2
58,4/3/2014,4/4/2014,U,1,0,1,0,1,0,1,0,1,1
31,4/3/2014,4/4/2014,F,1,0,1,0,1,0,1,0,1,2
29,4/3/2014,4/3/2014,U,1,0,1,0,1,0,0,1,1,2
30,4/3/2014,4/8/2014,U,1,0,0,1,1,0,1,0,1,3
29,4/3/2014,4/12/2014,M,1,0,1,0,0,1,1,0,1,1
37,4/3/2014,7/25/2014,F,1,0,1,0,1,0,1,0,0,3
26,4/3/2014,4/15/2014,M,1,0,0,1,0,1,1,0,1,1
33,4/3/2014,4/7/2014,F,1,0,0,1,1,0,1,0,1,3
27,4/3/2014,4/3/2014,M,1,0,1,0,1,0,0,0,1,2
48,4/3/2014,4/18/2014,U,1,0,0,0,1,0,1,0,0,3
31,4/3/2014,5/9/2014,M,1,0,0,0,1,0,1,0,1,3
44,4/3/2014,4/6/2014,U,1,0,0,0,1,0,1,0,1,3
52,4/3/2014,8/8/2014,F,1,0,0,1,1,0,1,0,1,1
30,4/3/2014,4/21/2014,M,1,0,0,0,1,0,1,0,1,1
30,4/3/2014,4/4/2014,F,1,0,1,0,0,1,1,0,1,2
35,4/3/2014,9/25/2014,F,1,0,1,0,0,1,1,0,1,1
45,4/3/2014,7/8/2014,M,1,0,1,0,1,0,1,0,1,3
35,4/3/2014,4/8/2014,F,1,0,1,0,1,0,1,0,0,1
51,4/3/2014,4/16/2014,M,1,0,1,0,1,0,1,0,0,1
28,4/3/2014,4/3/2014,F,1,0,1,0,0,1,1,0,1,3
32,4/3/2014,4/10/2014,M,1,0,0,0,1,0,1,0,1,1
39,4/3/2014,4/3/2014,F,1,0,1,0,0,1,1,0,0,2
105,4/3/2014,5/25/2014,U,1,0,0,0,1,0,1,0,1,1
29,4/3/2014,4/3/2014,F,1,0,1,0,1,0,1,0,1,1
42,4/3/2014,10/11/2014,M,1,0,1,0,1,0,1,0,1,1
39,4/3/2014,4/4/2014,U,1,0,1,0,1,0,1,0,1,2
33,4/3/2014,4/3/2014,M,1,0,0,1,1,0,1,0,1,2
25,4/3/2014,5/2/2014,F,1,0,1,0,1,0,1,0,1,1
33,4/3/2014,4/22/2014,M,1,0,1,0,0,1,0,1,1,1
22,4/3/2014,4/7/2014,F,1,0,0,1,1,0,1,0,1,0
29,4/3/2014,7/2/2014,M,1,0,0,0,0,1,1,0,1,1
60,4/3/2014,3/1/2015,F,1,0,1,0,1,0,1,0,1,1
29,4/3/2014,4/3/2014,U,1,0,1,0,1,0,1,0,1,1
29,4/3/2014,4/3/2014,F,1,0,0,1,1,0,1,0,1,1
52,4/3/2014,8/29/2014,M,1,0,1,0,0,1,1,0,1,2
32,4/3/2014,4/3/2014,M,1,0,1,0,1,0,1,0,1,1
34,4/3/2014,4/8/2014,U,1,0,0,0,1,0,1,0,1,1
24,4/3/2014,4/3/2014,M,1,0,1,0,0,1,1,0,1,1
32,4/3/2014,4/4/2014,U,1,0,0,0,1,0,1,0,1,1
36,4/3/2014,11/22/2014,M,1,0,0,0,0,1,1,0,1,1
23,4/3/2014,5/28/2014,M,1,0,0,0,1,0,1,0,1,1
32,4/3/2014,7/30/2014,F,1,0,1,0,0,1,0,1,1,1
29,4/3/2014,6/5/2014,U,1,0,0,1,1,0,1,0,1,1
29,4/3/2014,4/3/2014,M,1,0,0,0,0,1,0,1,1,2
48,4/3/2014,4/3/2014,F,1,0,1,0,1,0,1,0,1,1
32,4/3/2014,4/3/2014,M,1,0,1,0,0,1,1,0,1,3
37,4/3/2014,4/5/2014,F,1,0,1,0,1,0,1,0,0,2
59,4/3/2014,4/18/2014,M,1,0,1,0,1,0,0,1,1,1
53,4/3/2014,4/6/2014,M,1,0,1,0,1,0,1,0,1,1
25,4/3/2014,4/3/2014,M,1,0,1,0,1,0,1,0,1,1
31,4/3/2014,4/15/2014,U,1,0,1,0,1,0,0,0,0,3
32,4/3/2014,4/8/2014,U,0,0,1,0,1,0,0,1,1,1
33,4/3/2014,4/4/2014,F,1,0,1,0,0,1,1,0,1,1
32,4/3/2014,6/25/2014,F,1,0,1,0,1,0,1,0,1,1
32,4/3/2014,5/13/2014,U,1,0,1,0,1,0,0,1,1,1
23,4/3/2014,4/3/2014,U,1,0,1,0,1,0,1,0,1,3
55,4/3/2014,4/4/2014,F,1,0,1,0,1,0,1,0,0,2
105,4/3/2014,4/3/2014,U,1,0,0,0,1,0,1,0,1,1
43,4/3/2014,6/6/2014,F,1,0,1,0,0,1,0,1,1,2
20,4/3/2014,4/4/2014,M,1,0,1,0,1,0,1,0,1,0
43,4/3/2014,4/3/2014,U,1,0,1,0,1,0,1,0,1,3
29,4/3/2014,4/4/2014,F,1,0,0,0,0,1,1,0,0,1
31,4/3/2014,4/20/2014,M,1,0,1,0,0,1,1,0,0,2
56,4/3/2014,4/11/2014,U,1,0,1,0,1,0,1,0,1,1
31,4/3/2014,3/11/2015,F,1,0,1,0,1,0,1,0,1,1
33,4/3/2014,4/8/2014,F,1,0,1,0,1,0,1,0,1,3
31,4/3/2014,4/3/2014,U,1,0,1,0,1,0,0,0,1,2
46,4/3/2014,4/3/2014,M,1,0,1,0,1,0,1,0,1,1
31,4/3/2014,4/7/2014,U,1,0,1,0,1,0,1,0,1,3
53,4/3/2014,4/3/2014,M,1,0,0,0,1,0,1,0,1,1
28,4/3/2014,4/3/2014,F,1,0,1,0,1,0,1,0,1,1
29,4/3/2014,4/4/2014,M,1,0,1,0,1,0,1,0,1,1
26,4/3/2014,6/6/2014,U,1,0,1,0,1,0,0,1,1,3
25,4/3/2014,4/4/2014,F,1,0,1,0,0,1,1,0,0,3
